OBJECTID,USER_RMSOccurrenceDate,USER_RMSOccurrenceHour,USER_Incident,USER_NIBRSClass,USER_NIBRSDescription,USER_District,USER_Beat,USER_Premise,USER_OffenseAddressMiddle,USER_BlockRange,USER_StreetName,USER_StreetType,USER_Suffix,USER_ZIPCode,USER_ORI,DISTRICT_1,SNBNAME,OLC,newdate
4500366,1662940800000,18,123159022,240,Motor vehicle theft,02,02A20,"Residence, Home (Includes Apartment)",4849 MCEWEN,4800-4899,MCEWEN,ST,,77009,TXHPD0000,H,NEAR NORTHSIDE,76X6RJ3J+FW,2022-09-11
4500385,1662681600000,11,121518322,23F,Theft from motor vehicle,09,09C30,"Parking Lot, Garage",4449 MCCARTY,4400-4499,MCCARTY,ST,N,77013,TXHPD0000,I,EL DORADO / OATES PRAIRIE,76X6RP2J+HV,2022-09-08
4500386,1663200000000,09,124536222,23G,Theft of motor vehicle parts or accessory,09,09C30,"Service, Gas Station",4449 MCCARTY,4400-4499,MCCARTY,ST,N,77013,TXHPD0000,I,EL DORADO / OATES PRAIRIE,76X6RP2J+HV,2022-09-14
4500425,1662940800000,19,123313222,23G,Theft of motor vehicle parts or accessory,05,05F20,"Residence, Home (Includes Apartment)",9349 HAMMERLY,9300-9399,HAMMERLY,BLVD,,77080,TXHPD0000,A,SPRING BRANCH CENTRAL,76X6RF5H+WJ,2022-09-11
4500433,1663027200000,19,123652122,23H,All other larceny,05,05F20,"Residence, Home (Includes Apartment)",2049 SPENWICK,2000-2099,SPENWICK,DR,,77055,TXHPD0000,A,SPRING BRANCH EAST,76X6RG56+J6,2022-09-12
4500447,1663200000000,06,124485322,23G,Theft of motor vehicle parts or accessory,02,02A30,"Highway, Road, Street, Alley",449 23RD,400-499,23RD,ST,E,77008,TXHPD0000,C,GREATER HEIGHTS,76X6RH4W+P3,2022-09-14
4500454,1663027200000,18,123791422,23F,Theft from motor vehicle,04,04F10,"Parking Lot, Garage",2149 SHADOWDALE,2100-2199,SHADOWDALE,DR,,77043,TXHPD0000,A,SPRING BRANCH WEST,76X6RC6W+95,2022-09-12
4500463,1662940800000,11,122911322,23C,Shoplifting,05,05F20,"Other, Unknown",2049 WIRT,2000-2099,WIRT,RD,,77055,TXHPD0000,A,SPRING BRANCH EAST,76X6RG57+QX,2022-09-11
4500466,1662854400000,08,124338922,290,"Destruction, damage, vandalism",02,02A60,"Drug Store, Doctors Office, Hospital",2449 ELLA,2400-2499,ELLA,BLVD,,77008,TXHPD0000,C,GREATER HEIGHTS,76X6RH5C+77,2022-09-10
4500477,1663113600000,08,123841822,23H,All other larceny,11,11H30,Convenience Store,8049 LOOP,8000-8099,LOOP,,S,77017,TXHPD0000,B,SETTEGAST,76X6RP39+P9,2022-09-13
4500478,1663113600000,06,123868122,23H,All other larceny,11,11H30,Convenience Store,8049 LOOP,8000-8099,LOOP,,S,77017,TXHPD0000,B,SETTEGAST,76X6RP39+P9,2022-09-13
4500491,1663027200000,05,123518822,23G,Theft of motor vehicle parts or accessory,03,03B10,"Residence, Home (Includes Apartment)",3949 DACOMA,3900-3999,DACOMA,ST,,77092,TXHPD0000,A,LAZYBROOK / TIMBERGROVE,76X6RH52+P2,2022-09-12
4500500,1662854400000,16,122611622,23F,Theft from motor vehicle,09,09C30,"Parking Lot, Garage",4849 MCCARTY,4800-4899,MCCARTY,ST,N,77013,TXHPD0000,I,EL DORADO / OATES PRAIRIE,76X6RP3M+PW,2022-09-10
4500510,1662681600000,17,122477822,290,"Destruction, damage, vandalism",02,02A60,"Residence, Home (Includes Apartment)",2249 PINEGATE,2200-2299,PINEGATE,DR,,77008,TXHPD0000,C,GREATER HEIGHTS,76X6RH57+JG,2022-09-08
4500520,1663027200000,23,123722822,23H,All other larceny,05,05F20,"Residence, Home (Includes Apartment)",8749 HAMMERLY,8700-8799,HAMMERLY,BLVD,,77080,TXHPD0000,A,SPRING BRANCH CENTRAL,76X6RF6W+94,2022-09-12
4500521,1662768000000,23,123119122,290,"Destruction, damage, vandalism",05,05F20,"Parking Lot, Garage",8749 HAMMERLY,8700-8799,HAMMERLY,BLVD,,77080,TXHPD0000,A,SPRING BRANCH CENTRAL,76X6RF6W+94,2022-09-09
4500537,1662768000000,22,122841822,23H,All other larceny,05,05F10,"Bar, Nightclub",7849 HAMMERLY,7800-7899,HAMMERLY,BLVD,,77055,TXHPD0000,A,SPRING BRANCH EAST,76X6RG68+6C,2022-09-09
4500545,1663027200000,19,123687322,23F,Theft from motor vehicle,04,04F20,"Parking Lot, Garage",10649 HAMMERLY,10600-10699,HAMMERLY,BLVD,,77043,TXHPD0000,A,SPRING BRANCH WEST,76X6RC7Q+3H,2022-09-12
4500552,1663027200000,24,124317122,23H,All other larceny,02,02A30,"Other, Unknown",149 MUNFORD,100-199,MUNFORD,ST,,77008,TXHPD0000,C,GREATER HEIGHTS,76X6RJ52+9J,2022-09-12
4500554,1663027200000,00,124606922,23F,Theft from motor vehicle,02,02A30,"Highway, Road, Street, Alley",749 25TH,700-799,25TH,ST,W,77008,TXHPD0000,C,GREATER HEIGHTS,76X6RH5Q+GF,2022-09-12
4500567,1662854400000,18,123925322,23H,All other larceny,02,02A30,"Parking Lot, Garage",449 25TH,400-499,25TH,ST,W,77008,TXHPD0000,C,GREATER HEIGHTS,76X6RH5W+G3,2022-09-10
4500602,1662940800000,23,123220822,290,"Destruction, damage, vandalism",14,14D20,"Highway, Road, Street, Alley",3849 LOOP,3800-3899,LOOP,,S,77021,TXHPD0000,B,KASHMERE GARDENS,76X6RM48+XV,2022-09-11
4500603,1662854400000,02,122530622,240,Motor vehicle theft,05,05F20,"Parking Lot, Garage",2149 OJEMAN,2100-2199,OJEMAN,RD,,77080,TXHPD0000,A,SPRING BRANCH CENTRAL,76X6RF6X+R2,2022-09-10
4500616,1662768000000,22,122317422,290,"Destruction, damage, vandalism",03,03B10,"Commercial, Office Building",4649 RANDWICK,4600-4699,RANDWICK,DR,,77092,TXHPD0000,A,LAZYBROOK / TIMBERGROVE,76X6RG6R+FP,2022-09-09
4500635,1663200000000,02,124632222,200,Arson,02,02A20,"Residence, Home (Includes Apartment)",1749 TABOR,1700-1799,TABOR,ST,,77009,TXHPD0000,H,GREATER HEIGHTS,76X6RJ5F+M3,2022-09-14
4500648,1662854400000,10,122745722,290,"Destruction, damage, vandalism",10,10H10,"Highway, Road, Street, Alley",249 HUNT,200-299,HUNT,,,77003,TXHPD0000,,,76X7Q2XM+77,2022-09-10
4500656,1663027200000,08,123578922,26A,"False pretenses, swindle",03,03B10,"Parking Lot, Garage",2549 FAIRWAY PARK,2500-2599,FAIRWAY PARK,DR,,77092,TXHPD0000,A,SPRING BRANCH EAST,76X6RG6J+XX,2022-09-12
4500662,1662768000000,18,122164422,23D,Theft from building,04,04F20,"Residence, Home (Includes Apartment)",10649 EMNORA,10600-10699,EMNORA,LN,,77043,TXHPD0000,A,SPRING BRANCH NORTH,76X6RC8Q+2C,2022-09-09
4500674,1662681600000,06,121492522,23G,Theft of motor vehicle parts or accessory,13,13D10,"Residence, Home (Includes Apartment)",6949 LOOP,6900-6999,LOOP,,S,77087,TXHPD0000,B,TRINITY / HOUSTON GARDENS,76X6RM5X+82,2022-09-08
4500697,1663113600000,10,123869522,23F,Theft from motor vehicle,03,03B10,"Parking Lot, Garage",5749 MITCHELLDALE,5700-5799,MITCHELLDALE,ST,,77092,TXHPD0000,A,SPRING BRANCH EAST,76X6RG7G+9Q,2022-09-13
4500700,1663113600000,09,124384422,23G,Theft of motor vehicle parts or accessory,03,03B10,"Parking Lot, Garage",5649 MITCHELLDALE,5600-5699,MITCHELLDALE,ST,,77092,TXHPD0000,A,SPRING BRANCH EAST,76X6RG7H+9C,2022-09-13
4500703,1662768000000,15,122519322,23F,Theft from motor vehicle,05,05F10,"Parking Lot, Garage",2249 WIRT,2200-2299,WIRT,RD,,77055,TXHPD0000,A,SPRING BRANCH EAST,76X6RG77+GW,2022-09-09
4500716,1663027200000,09,123348322,23F,Theft from motor vehicle,04,04F20,"Residence, Home (Includes Apartment)",9549 EMNORA,9500-9599,EMNORA,LN,,77080,TXHPD0000,A,SPRING BRANCH NORTH,76X6RF8C+5J,2022-09-12
4500723,1662854400000,05,123130722,120,Robbery,18,18F40,"Highway, Road, Street, Alley",2449 GESSNER,2400-2499,GESSNER,RD,S,77063,TXHPD0000,A,SPRING BRANCH NORTH,76X6RF83+CV,2022-09-10
4500724,1662681600000,16,122095922,290,"Destruction, damage, vandalism",18,18F40,"Parking Lot, Garage",2449 GESSNER,2400-2499,GESSNER,RD,S,77063,TXHPD0000,A,SPRING BRANCH NORTH,76X6RF83+CV,2022-09-08
4500733,1663200000000,12,124456022,290,"Destruction, damage, vandalism",03,03B10,"Residence, Home (Includes Apartment)",4649 SHERWOOD,4600-4699,SHERWOOD,LN,,77092,TXHPD0000,A,LAZYBROOK / TIMBERGROVE,76X6RG7R+JJ,2022-09-14
4500738,1662940800000,07,122989522,23G,Theft of motor vehicle parts or accessory,04,04F20,"Other, Unknown",10649 NORTON,10600-10699,NORTON,DR,,77043,TXHPD0000,A,SPRING BRANCH NORTH,76X6RC8Q+PH,2022-09-11
4500748,1662768000000,01,121870822,290,"Destruction, damage, vandalism",03,03B10,"Residence, Home (Includes Apartment)",4049 SHERWOOD,4000-4099,SHERWOOD,LN,,77092,TXHPD0000,A,LAZYBROOK / TIMBERGROVE,76X6RG7X+JM,2022-09-09
4500777,1662681600000,19,121979222,240,Motor vehicle theft,05,05F20,"Residence, Home (Includes Apartment)",2349 BINGLE,2300-2399,BINGLE,RD,,77080,TXHPD0000,A,SPRING BRANCH CENTRAL,76X6RF8X+9J,2022-09-08
4500778,1663027200000,21,123827822,290,"Destruction, damage, vandalism",05,05F20,"Parking Lot, Garage",2349 BINGLE,2300-2399,BINGLE,RD,,77080,TXHPD0000,A,SPRING BRANCH CENTRAL,76X6RF8X+9J,2022-09-12
4500779,1663113600000,04,123768422,120,Robbery,02,02A20,"Hotel, Motel, ETC",2849 AIRLINE,2800-2899,AIRLINE,DR,,77009,TXHPD0000,H,GREATER HEIGHTS,76X6RJ79+52,2022-09-13
4500814,1662681600000,18,121705722,23F,Theft from motor vehicle,05,05F20,"Parking Lot, Garage",2449 WIRT,2400-2499,WIRT,RD,,77055,TXHPD0000,A,SPRING BRANCH EAST,76X6RG87+JV,2022-09-08
4500818,1663027200000,14,123486922,220,"Burglary, Breaking and Entering",07,07C20,"Commercial, Office Building",5849 JENSEN,5800-5899,JENSEN,DR,,77026,TXHPD0000,H,EASTEX - JENSEN AREA,76X6RM75+42,2022-09-12
4500837,1663027200000,14,123489122,280,Stolen property offenses,11,11H20,"Highway, Road, Street, Alley",1349 IH 610,1300-1399,IH 610,FWY,E,77012,TXHPD0000,H,INDEPENDENCE HEIGHTS,76X6RJ79+MF,2022-09-12
4500850,1663027200000,13,123534622,23F,Theft from motor vehicle,02,02A60,"Parking Lot, Garage",1249 LOOP,1200-1299,LOOP,,N,77008,TXHPD0000,H,INDEPENDENCE HEIGHTS,76X6RJ78+QQ,2022-09-12
4500851,1663027200000,18,123711322,23F,Theft from motor vehicle,18,18F20,"Parking Lot, Garage",1249 LOOP,1200-1299,LOOP,,W,77056,TXHPD0000,H,INDEPENDENCE HEIGHTS,76X6RJ78+QQ,2022-09-12
4500862,1663113600000,08,123851822,23G,Theft of motor vehicle parts or accessory,02,02A60,"Other, Unknown",1449 LOOP,1400-1499,LOOP,,N,77008,TXHPD0000,H,INDEPENDENCE HEIGHTS,76X6RJ79+QV,2022-09-13
4500869,1663200000000,09,124422622,23H,All other larceny,02,02A60,Speciality Store,949 LOOP,900-999,LOOP,,N,77008,TXHPD0000,H,INDEPENDENCE HEIGHTS,76X6RJ77+R8,2022-09-14
4500883,1662681600000,18,123919422,240,Motor vehicle theft,15,15E40,Auto Dealership New/Used,1149 LOOP,1100-1199,LOOP,,S,77054,TXHPD0000,H,INDEPENDENCE HEIGHTS,76X6RJ78+V4,2022-09-08
4500913,1662681600000,19,121957322,23H,All other larceny,15,15E40,"Service, Gas Station",1649 LOOP,1600-1699,LOOP,,S,77054,TXHPD0000,H,INDEPENDENCE HEIGHTS,76X6RJ7C+VH,2022-09-08
4500914,1662768000000,16,122481322,23F,Theft from motor vehicle,01,01A50,"Hotel, Motel, ETC",1649 LOOP,1600-1699,LOOP,,W,77027,TXHPD0000,H,INDEPENDENCE HEIGHTS,76X6RJ7C+VH,2022-09-09
4500915,1662854400000,02,122929322,23G,Theft of motor vehicle parts or accessory,01,01A50,"Residence, Home (Includes Apartment)",1649 LOOP,1600-1699,LOOP,,W,77027,TXHPD0000,H,INDEPENDENCE HEIGHTS,76X6RJ7C+VH,2022-09-10
4500916,1662940800000,22,123344522,23F,Theft from motor vehicle,01,01A50,"Parking Lot, Garage",1649 LOOP,1600-1699,LOOP,,W,77027,TXHPD0000,H,INDEPENDENCE HEIGHTS,76X6RJ7C+VH,2022-09-11
4500917,1663027200000,18,123627722,240,Motor vehicle theft,01,01A50,"Parking Lot, Garage",1649 LOOP,1600-1699,LOOP,,W,77027,TXHPD0000,H,INDEPENDENCE HEIGHTS,76X6RJ7C+VH,2022-09-12
4500921,1662854400000,19,122916122,23G,Theft of motor vehicle parts or accessory,01,01A50,"Hotel, Motel, ETC",1649 LOOP,1600-1699,LOOP,,W,77027,TXHPD0000,H,INDEPENDENCE HEIGHTS,76X6RJ7C+VH,2022-09-10
4500929,1663200000000,14,124530922,23H,All other larceny,05,05F20,"Commercial, Office Building",8049 KEMPWOOD,8000-8099,KEMPWOOD,DR,,77055,TXHPD0000,A,SPRING BRANCH EAST,76X6RG95+36,2022-09-14
4500939,1663113600000,14,124468622,250,"Counterfeiting, forgery",05,05F20,"Residence, Home (Includes Apartment)",2749 MORNINGVIEW,2700-2799,MORNINGVIEW,DR,,77080,TXHPD0000,A,SPRING BRANCH CENTRAL,76X6RF9J+G5,2022-09-13
4500941,1663027200000,23,123922922,220,"Burglary, Breaking and Entering",03,03B40,"Residence, Home (Includes Apartment)",949 32ND,900-999,32ND,ST,E,77022,TXHPD0000,H,INDEPENDENCE HEIGHTS,76X6RJ87+48,2022-09-12
4500942,1663113600000,15,124034222,23F,Theft from motor vehicle,03,03B40,"Highway, Road, Street, Alley",1049 32ND,1000-1099,32ND,ST,E,77022,TXHPD0000,H,INDEPENDENCE HEIGHTS,76X6RJ88+43,2022-09-13
4500949,1662681600000,02,121375322,23H,All other larceny,07,07C20,"Drug Store, Doctors Office, Hospital",5649 KELLEY,5600-5699,KELLEY,ST,,77026,TXHPD0000,B,TRINITY / HOUSTON GARDENS,76X6RM7Q+99,2022-09-08
4500950,1663027200000,11,123856922,240,Motor vehicle theft,07,07C20,"Parking Lot, Garage",5649 KELLEY,5600-5699,KELLEY,ST,,77026,TXHPD0000,B,TRINITY / HOUSTON GARDENS,76X6RM7Q+99,2022-09-12
4500957,1662940800000,14,122977422,220,"Burglary, Breaking and Entering",03,03B10,Restaurant,4049 34TH,4000-4099,34TH,ST,W,77092,TXHPD0000,A,CENTRAL NORTHWEST,76X6RG8X+WJ,2022-09-11
4500968,1662681600000,17,121686222,23H,All other larceny,07,07C20,"Airplane, Bus,Train Terminal",5949 HIRSCH,5900-5999,HIRSCH,RD,,77026,TXHPD0000,B,TRINITY / HOUSTON GARDENS,76X6RM7C+MG,2022-09-08
4500969,1662768000000,04,121904622,23H,All other larceny,07,07C20,"Airplane, Bus,Train Terminal",5949 HIRSCH,5900-5999,HIRSCH,RD,,77026,TXHPD0000,B,TRINITY / HOUSTON GARDENS,76X6RM7C+MG,2022-09-09
4500975,1662940800000,03,123450022,220,"Burglary, Breaking and Entering",03,03B30,"Parking Lot, Garage",1949 34TH,1900-1999,34TH,ST,W,77018,TXHPD0000,C,CENTRAL NORTHWEST,76X6RH88+V6,2022-09-11
4500984,1662681600000,02,121367722,290,"Destruction, damage, vandalism",03,03B10,"Residence, Home (Includes Apartment)",4249 34TH,4200-4299,34TH,ST,W,77092,TXHPD0000,A,CENTRAL NORTHWEST,76X6RG9W+4P,2022-09-08
4500992,1662681600000,17,122889122,240,Motor vehicle theft,05,05F20,"Parking Lot, Garage",8349 KEMPWOOD,8300-8399,KEMPWOOD,DR,,77055,TXHPD0000,A,SPRING BRANCH EAST,76X6RG92+JW,2022-09-08
4501018,1662940800000,14,123009622,23H,All other larceny,03,03B50,"Residence, Home (Includes Apartment)",6349 HELMERS,6300-6399,HELMERS,ST,,77022,TXHPD0000,H,NEAR NORTHSIDE,76X6RJ8M+9Q,2022-09-11
4501044,1662768000000,10,122095322,23C,Shoplifting,03,03B10,"Department, Discount Store",5349 34TH,5300-5399,34TH,ST,W,77092,TXHPD0000,A,CENTRAL NORTHWEST,76X6RG9M+Q6,2022-09-09
4501045,1662768000000,15,122104222,250,"Counterfeiting, forgery",03,03B10,"Highway, Road, Street, Alley",5349 34TH,5300-5399,34TH,ST,W,77092,TXHPD0000,A,CENTRAL NORTHWEST,76X6RG9M+Q6,2022-09-09
4501046,1662854400000,17,122597022,23C,Shoplifting,03,03B10,"Department, Discount Store",5349 34TH,5300-5399,34TH,ST,W,77092,TXHPD0000,A,CENTRAL NORTHWEST,76X6RG9M+Q6,2022-09-10
4501053,1663200000000,12,124456222,290,"Destruction, damage, vandalism",07,07C20,"Highway, Road, Street, Alley",6149 JENSEN,6100-6199,JENSEN,DR,,77026,TXHPD0000,H,EASTEX - JENSEN AREA,76X6RM84+CX,2022-09-14
4501059,1663200000000,12,124469322,290,"Destruction, damage, vandalism",03,03B10,"Hotel, Motel, ETC",3449 ANTOINE,3400-3499,ANTOINE,DR,,77092,TXHPD0000,A,SPRING BRANCH EAST,76X6RG9G+RF,2022-09-14
4501064,1663027200000,12,123461722,23F,Theft from motor vehicle,03,03B10,"Parking Lot, Garage",5249 34TH,5200-5299,34TH,ST,W,77092,TXHPD0000,A,CENTRAL NORTHWEST,76X6RG9P+Q2,2022-09-12
4501068,1663027200000,19,123723422,220,"Burglary, Breaking and Entering",04,04F20,"Residence, Home (Includes Apartment)",3149 CRESTDALE,3100-3199,CRESTDALE,DR,,77080,TXHPD0000,A,SPRING BRANCH NORTH,76X6RFC9+FJ,2022-09-12
4501082,1663027200000,03,123272222,220,"Burglary, Breaking and Entering",07,07C10,Restaurant,5349 EAST,5300-5399,EAST,FWY,,77020,TXHPD0000,,,76X7R24F+94,2022-09-12
4501090,1662768000000,12,122040522,23F,Theft from motor vehicle,03,03B10,Convenience Store,4749 34TH,4700-4799,34TH,ST,W,77092,TXHPD0000,A,CENTRAL NORTHWEST,76X6RG9R+R2,2022-09-09
4501091,1662854400000,12,122508222,240,Motor vehicle theft,03,03B10,"Parking Lot, Garage",4749 34TH,4700-4799,34TH,ST,W,77092,TXHPD0000,A,CENTRAL NORTHWEST,76X6RG9R+R2,2022-09-10
4501110,1662681600000,03,121380422,120,Robbery,07,07C10,"Service, Gas Station",5449 EAST,5400-5499,EAST,FWY,,77020,TXHPD0000,,,76X7R24F+FP,2022-09-08
4501115,1662681600000,08,121438222,23C,Shoplifting,03,03B10,"Department, Discount Store",3449 MANGUM,3400-3499,MANGUM,RD,,77092,TXHPD0000,C,CENTRAL NORTHWEST,76X6RGCR+25,2022-09-08
4501116,1662940800000,16,123059622,23C,Shoplifting,03,03B10,"Drug Store, Doctors Office, Hospital",3449 MANGUM,3400-3499,MANGUM,RD,,77092,TXHPD0000,C,CENTRAL NORTHWEST,76X6RGCR+25,2022-09-11
4501145,1663113600000,09,123965822,240,Motor vehicle theft,03,03B40,"Highway, Road, Street, Alley",449 36TH,400-499,36TH,ST,E,77018,TXHPD0000,H,INDEPENDENCE HEIGHTS,76X6RJ94+HJ,2022-09-13
4501155,1662768000000,18,122785122,240,Motor vehicle theft,04,04F20,"Parking Lot, Garage",2749 TEAGUE,2700-2799,TEAGUE,RD,,77080,TXHPD0000,A,SPRING BRANCH NORTH,76X6RFF5+8F,2022-09-09
4501156,1662940800000,21,123466622,290,"Destruction, damage, vandalism",04,04F20,"Parking Lot, Garage",2749 TEAGUE,2700-2799,TEAGUE,RD,,77080,TXHPD0000,A,SPRING BRANCH NORTH,76X6RFF5+8F,2022-09-11
4501167,1662940800000,07,123037822,23G,Theft of motor vehicle parts or accessory,03,03B30,"Parking Lot, Garage",3649 BRINKMAN,3600-3699,BRINKMAN,ST,,77018,TXHPD0000,C,CENTRAL NORTHWEST,76X6RHCM+2J,2022-09-11
4501181,1662681600000,08,121436222,290,"Destruction, damage, vandalism",08,08C20,"Residence, Home (Includes Apartment)",6749 BENNINGTON,6700-6799,BENNINGTON,ST,,77028,TXHPD0000,B,TRINITY / HOUSTON GARDENS,76X6RM8W+V9,2022-09-08
4501183,1663200000000,17,124660922,23G,Theft of motor vehicle parts or accessory,08,08C20,"Residence, Home (Includes Apartment)",6749 BENNINGTON,6700-6799,BENNINGTON,ST,,77028,TXHPD0000,B,TRINITY / HOUSTON GARDENS,76X6RM8W+V9,2022-09-14
4501198,1663027200000,20,124093122,23H,All other larceny,03,03B10,"Residence, Home (Includes Apartment)",5349 MILWEE,5300-5399,MILWEE,ST,,77092,TXHPD0000,C,CENTRAL NORTHWEST,76X6RGCJ+WC,2022-09-12
4501206,1663113600000,20,124173322,220,"Burglary, Breaking and Entering",09,09C30,"Residence, Home (Includes Apartment)",13749 NORTHLAKE,13700-13799,NORTHLAKE,DR,,77049,TXHPD0000,I,HUNTERWOOD,76X6RQ8W+3J,2022-09-13
4501224,1662681600000,07,121662122,220,"Burglary, Breaking and Entering",20,20G10,"Residence, Home (Includes Apartment)",2949 GESSNER,2900-2999,GESSNER,RD,S,77063,TXHPD0000,A,SPRING BRANCH NORTH,76X6RFG3+2V,2022-09-08
4501239,1662681600000,11,121972422,120,Robbery,03,03B40,"Residence, Home (Includes Apartment)",849 39TH,800-899,39TH,ST,E,77022,TXHPD0000,H,INDEPENDENCE HEIGHTS,76X6RJC6+MQ,2022-09-08
4501249,1662854400000,14,122523322,120,Robbery,03,03B10,"Parking Lot, Garage",3749 WATONGA,3700-3799,WATONGA,BLVD,,77092,TXHPD0000,C,CENTRAL NORTHWEST,76X6RGFR+F6,2022-09-10
4501250,1663113600000,14,124013022,120,Robbery,03,03B10,"Parking Lot, Garage",3749 WATONGA,3700-3799,WATONGA,BLVD,,77092,TXHPD0000,C,CENTRAL NORTHWEST,76X6RGFR+F6,2022-09-13
4501274,1662768000000,22,122284622,240,Motor vehicle theft,03,03B40,"Parking Lot, Garage",3949 SHEPHERD,3900-3999,SHEPHERD,DR,N,77018,TXHPD0000,C,CENTRAL NORTHWEST,76X6RHFQ+3Q,2022-09-09
4501275,1663113600000,02,123759822,23H,All other larceny,03,03B40,"Commercial, Office Building",3949 SHEPHERD,3900-3999,SHEPHERD,DR,N,77018,TXHPD0000,C,CENTRAL NORTHWEST,76X6RHFQ+3Q,2022-09-13
4501289,1663027200000,13,123559422,250,"Counterfeiting, forgery",07,07C30,"Commercial, Office Building",6849 ARTO,6800-6899,ARTO,ST,,77093,TXHPD0000,H,EASTEX - JENSEN AREA,76X6RJCX+HW,2022-09-12
4501299,1663200000000,20,124689322,120,Robbery,07,07C30,"Residence, Home (Includes Apartment)",6849 JENSEN,6800-6899,JENSEN,DR,,77093,TXHPD0000,H,EASTEX - JENSEN AREA,76X6RMC4+JX,2022-09-14
4501304,1662940800000,04,122933622,220,"Burglary, Breaking and Entering",05,05F20,"Commercial, Office Building",3649 CAMPBELL,3600-3699,CAMPBELL,RD,,77080,TXHPD0000,A,SPRING BRANCH NORTH,76X6RFGF+MC,2022-09-11
4501324,1663027200000,02,123255022,220,"Burglary, Breaking and Entering",20,20G10,"Residence, Home (Includes Apartment)",3249 GESSNER,3200-3299,GESSNER,RD,S,77063,TXHPD0000,A,SPRING BRANCH NORTH,76X6RFH3+2V,2022-09-12
4501328,1662940800000,19,123134422,23F,Theft from motor vehicle,07,07C30,"Residence, Home (Includes Apartment)",3349 BENNINGTON,3300-3399,BENNINGTON,ST,,77093,TXHPD0000,H,EASTEX - JENSEN AREA,76X6RMC7+V3,2022-09-11
4501330,1662681600000,02,121467222,23D,Theft from building,03,03B30,Construction Site,1449 WAKEFIELD,1400-1499,WAKEFIELD,DR,,77018,TXHPD0000,C,CENTRAL NORTHWEST,76X6RHF7+W9,2022-09-08
4501392,1662940800000,23,123213722,290,"Destruction, damage, vandalism",07,07C30,"Highway, Road, Street, Alley",7049 JENSEN,7000-7099,JENSEN,DR,,77093,TXHPD0000,H,EASTEX - JENSEN AREA,76X6RMF4+6W,2022-09-11
4501414,1662854400000,02,122356322,290,"Destruction, damage, vandalism",01,01A10,"Highway, Road, Street, Alley",149 SAN JACINTO,100-199,SAN JACINTO,ST,,77002,TXHPD0000,,,76X6RW8R+8R,2022-09-10
4501415,1662681600000,18,121974722,23D,Theft from building,03,03B30,Construction Site,1449 GARDENIA,1400-1499,GARDENIA,DR,,77018,TXHPD0000,C,CENTRAL NORTHWEST,76X6RHG7+HG,2022-09-08
4501416,1662681600000,18,121974722,290,"Destruction, damage, vandalism",03,03B30,Construction Site,1449 GARDENIA,1400-1499,GARDENIA,DR,,77018,TXHPD0000,C,CENTRAL NORTHWEST,76X6RHG7+HG,2022-09-08
4501417,1662854400000,21,122706822,290,"Destruction, damage, vandalism",03,03B30,Construction Site,1449 GARDENIA,1400-1499,GARDENIA,DR,,77018,TXHPD0000,C,CENTRAL NORTHWEST,76X6RHG7+HG,2022-09-10
4501421,1662854400000,12,122481922,220,"Burglary, Breaking and Entering",03,03B40,"Church, Synagogue, Temple",4149 AIRLINE,4100-4199,AIRLINE,DR,,77022,TXHPD0000,H,INDEPENDENCE HEIGHTS,76X6RJG8+4C,2022-09-10
4501425,1662940800000,19,123133122,23C,Shoplifting,20,20G10,Convenience Store,3749 GESSNER,3700-3799,GESSNER,RD,S,77063,TXHPD0000,A,SPRING BRANCH NORTH,76X6RFH3+RV,2022-09-11
4501452,1662768000000,11,122010722,290,"Destruction, damage, vandalism",03,03B40,"Other, Unknown",549 NEYLAND,500-599,NEYLAND,ST,,77022,TXHPD0000,H,INDEPENDENCE HEIGHTS,76X6RJG4+9V,2022-09-09
4501455,1662681600000,19,121744322,23H,All other larceny,03,03B50,Convenience Store,649 WAINWRIGHT,600-699,WAINWRIGHT,ST,,77022,TXHPD0000,H,NORTHSIDE/NORTHLINE,76X6RJGP+35,2022-09-08
4501459,1663113600000,01,123747922,290,"Destruction, damage, vandalism",05,05F20,"Residence, Home (Includes Apartment)",9449 SPRINGVIEW,9400-9499,SPRINGVIEW,LN,,77080,TXHPD0000,A,SPRING BRANCH CENTRAL,76X6RFHG+R3,2022-09-13
4501475,1662940800000,01,122742822,120,Robbery,05,05F20,"Highway, Road, Street, Alley",8649 PITNER,8600-8699,PITNER,RD,,77080,TXHPD0000,A,SPRING BRANCH CENTRAL,76X6RFHW+P6,2022-09-11
4501484,1662854400000,10,122520222,240,Motor vehicle theft,05,05F20,"Parking Lot, Garage",8549 PITNER,8500-8599,PITNER,RD,,77080,TXHPD0000,A,SPRING BRANCH CENTRAL,76X6RFHX+PC,2022-09-10
4501485,1663113600000,19,124690822,240,Motor vehicle theft,05,05F20,"Parking Lot, Garage",8549 PITNER,8500-8599,PITNER,RD,,77080,TXHPD0000,A,SPRING BRANCH CENTRAL,76X6RFHX+PC,2022-09-13
4501491,1663113600000,07,123808522,120,Robbery,04,04F20,"Residence, Home (Includes Apartment)",11949 YOUNGWOOD,11900-11999,YOUNGWOOD,LN,N,77043,TXHPD0000,A,SPRING BRANCH WEST,76X6RCJH+G5,2022-09-13
