OBJECTID,USER_RMSOccurrenceDate,USER_RMSOccurrenceHour,USER_Incident,USER_NIBRSClass,USER_NIBRSDescription,USER_District,USER_Beat,USER_Premise,USER_OffenseAddressMiddle,USER_BlockRange,USER_StreetName,USER_StreetType,USER_Suffix,USER_ZIPCode,USER_ORI,DISTRICT_1,SNBNAME,OLC,newdate
4540830,1663027200000,20,123704222,23F,Theft from motor vehicle,22,22B10,"Parking Lot, Garage",7649 FM 1960,7600-7699,FM 1960,RD,W,77070,TXHPD0000,E,,86262M3P+XR,2022-09-12
4540847,1663200000000,19,124965322,23F,Theft from motor vehicle,22,22B10,"Parking Lot, Garage",7149 FM 1960,7100-7199,FM 1960,RD,W,77069,TXHPD0000,B,,86262M4J+PV,2022-09-14
4540852,1662768000000,16,122118722,23C,Shoplifting,22,22B10,Shopping Mall,7949 FM 1960,7900-7999,FM 1960,RD,W,77070,TXHPD0000,E,,86262R3W+25,2022-09-09
4540853,1662854400000,05,122447422,23G,Theft of motor vehicle parts or accessory,22,22B10,"Parking Lot, Garage",7949 FM 1960,7900-7999,FM 1960,RD,W,77070,TXHPD0000,E,,86262R3W+25,2022-09-10
4540854,1663200000000,19,124663122,290,"Destruction, damage, vandalism",22,22B10,Restaurant,7949 FM 1960,7900-7999,FM 1960,RD,W,77070,TXHPD0000,E,,86262R3W+25,2022-09-14
4540861,1662768000000,10,122031822,23G,Theft of motor vehicle parts or accessory,22,22B10,"Parking Lot, Garage",7049 FM 1960,7000-7099,FM 1960,RD,W,77066,TXHPD0000,B,,86262M4J+W8,2022-09-09
4540862,1663286400000,21,125229322,23F,Theft from motor vehicle,22,22B10,"Parking Lot, Garage",7049 FM 1960,7000-7099,FM 1960,RD,,,TXHPD0000,B,,86262M4J+W8,2022-09-15
4540863,1663200000000,18,124897722,23G,Theft of motor vehicle parts or accessory,22,22B10,"Parking Lot, Garage",7049 FM 1960,7000-7099,FM 1960,RD,W,77066,TXHPD0000,B,,86262M4J+W8,2022-09-14
4540875,1663200000000,00,124303922,23G,Theft of motor vehicle parts or accessory,22,22B10,"Parking Lot, Garage",8349 FM 1960,8300-8399,FM 1960,RD,W,77070,TXHPD0000,E,,86262R4X+3W,2022-09-14
4540884,1662940800000,08,123489422,250,"Counterfeiting, forgery",24,24C40,"Residence, Home (Includes Apartment)",149 LAKE HARBOR,100-199,LAKE HARBOR,LN,,,TXHPD0000,E,LAKE HOUSTON,86262V4P+JQ,2022-09-11
4540890,1663372800000,14,125550622,23H,All other larceny,24,24C10,"Residence, Home (Includes Apartment)",1849 LAKESHORE,1800-1899,LAKESHORE,DR,,77339,TXHPD0000,E,KINGWOOD AREA,86262QCC+RP,2022-09-16
4540891,1662768000000,23,122437722,240,Motor vehicle theft,24,24C10,"Parking Lot, Garage",1749 LAKESHORE,1700-1799,LAKESHORE,DR,,77339,TXHPD0000,E,KINGWOOD AREA,86262QCC+X2,2022-09-09
4540894,1663286400000,17,125134422,290,"Destruction, damage, vandalism",24,24C10,"Commercial, Office Building",349 FOREST COVE,300-399,FOREST COVE,DR,,77339,TXHPD0000,E,KINGWOOD AREA,86262QF8+5C,2022-09-15
4540897,1662768000000,08,122550622,240,Motor vehicle theft,24,24C40,"Residence, Home (Includes Apartment)",749 FALL CREEK,700-799,FALL CREEK,DR,,77336,TXHPD0000,E,LAKE HOUSTON,86262VCR+MV,2022-09-09
4540909,1663286400000,23,125600222,23G,Theft of motor vehicle parts or accessory,24,24C30,"Parking Lot, Garage",4649 MAGNOLIA COVE,4600-4699,MAGNOLIA COVE,DR,,77345,TXHPD0000,E,KINGWOOD AREA,86262RMH+82,2022-09-15
4540910,1663286400000,23,125600222,240,Motor vehicle theft,24,24C30,"Parking Lot, Garage",4649 MAGNOLIA COVE,4600-4699,MAGNOLIA COVE,DR,,77345,TXHPD0000,E,KINGWOOD AREA,86262RMH+82,2022-09-15
4540913,1663372800000,01,125331322,120,Robbery,24,24C50,"Residence, Home (Includes Apartment)",49 MCCLELLAN,0-99,MCCLELLAN,CIR,,77339,TXHPD0000,E,KINGWOOD AREA,86262PQQ+5G,2022-09-16
4540916,1663113600000,12,125157622,240,Motor vehicle theft,02,02A40,"Parking Lot, Garage",2449 WASHINGTON,2400-2499,WASHINGTON,AVE,,77007,TXHPD0000,,,8626334F+8G,2022-09-13
4540917,1663113600000,12,125157622,290,"Destruction, damage, vandalism",02,02A40,"Parking Lot, Garage",2449 WASHINGTON,2400-2499,WASHINGTON,AVE,,77007,TXHPD0000,,,8626334F+8G,2022-09-13
4540919,1662854400000,21,122677422,23H,All other larceny,02,02A40,"Residence, Home (Includes Apartment)",2549 WASHINGTON,2500-2599,WASHINGTON,AVE,,77007,TXHPD0000,,,8626334F+C4,2022-09-10
4540935,1662854400000,07,122406122,23F,Theft from motor vehicle,10,10H40,"Highway, Road, Street, Alley",2249 MAIN,2200-2299,MAIN,ST,,77002,TXHPD0000,,,8626334G+P6,2022-09-10
4540936,1662854400000,07,122406122,26F,Identify theft,10,10H40,"Highway, Road, Street, Alley",2249 MAIN,2200-2299,MAIN,ST,,77002,TXHPD0000,,,8626334G+P6,2022-09-10
4540955,1663027200000,19,123640022,290,"Destruction, damage, vandalism",00,HCSO,Restaurant,2049 MAIN,2000-2099,MAIN,ST,N,77562,TXHPD0000,,,8626334H+Q5,2022-09-12
4540956,1663027200000,20,123777622,240,Motor vehicle theft,02,02A10,"Residence, Home (Includes Apartment)",2049 MAIN,2000-2099,MAIN,ST,N,77009,TXHPD0000,,,8626334H+Q5,2022-09-12
4540965,1662940800000,03,122777922,290,"Destruction, damage, vandalism",01,01A10,"Parking Lot, Garage",1749 MAIN,1700-1799,MAIN,ST,,77002,TXHPD0000,,,8626334J+RM,2022-09-11
4540966,1663113600000,01,123760122,23F,Theft from motor vehicle,01,01A10,"Hotel, Motel, ETC",1749 MAIN,1700-1799,MAIN,ST,,77002,TXHPD0000,,,8626334J+RM,2022-09-13
4540975,1663200000000,16,124583222,23C,Shoplifting,02,02A40,"Other, Unknown",1949 TAYLOR,1900-1999,TAYLOR,ST,,77007,TXHPD0000,,,8626335H+C9,2022-09-14
4540984,1662854400000,19,122856022,23F,Theft from motor vehicle,24,24C10,"Parking Lot, Garage",2249 LAKE VILLAGE,2200-2299,LAKE VILLAGE,DR,,77339,TXHPD0000,E,KINGWOOD AREA,86262QVJ+5C,2022-09-10
4540985,1662854400000,19,122856022,240,Motor vehicle theft,24,24C10,"Parking Lot, Garage",2249 LAKE VILLAGE,2200-2299,LAKE VILLAGE,DR,,77339,TXHPD0000,E,KINGWOOD AREA,86262QVJ+5C,2022-09-10
4540986,1663113600000,13,123957422,240,Motor vehicle theft,24,24C10,"Parking Lot, Garage",2249 LAKE VILLAGE,2200-2299,LAKE VILLAGE,DR,,77339,TXHPD0000,E,KINGWOOD AREA,86262QVJ+5C,2022-09-13
4541020,1663286400000,21,125247122,23H,All other larceny,22,22B10,"Parking Lot, Garage",8549 FM 1960,8500-8599,FM 1960,RD,W,77070,TXHPD0000,,,86262XWQ+78,2022-09-15
4541046,1663027200000,20,123662422,240,Motor vehicle theft,24,24C50,"Parking Lot, Garage",23749 EASTEX,23700-23799,EASTEX,FWY,,77339,TXHPD0000,E,KINGWOOD AREA,86263P5X+8M,2022-09-12
4541052,1663027200000,17,123598422,23H,All other larceny,24,24C10,"Highway, Road, Street, Alley",2049 ECHO RIDGE,2000-2099,ECHO RIDGE,CT,,77339,TXHPD0000,E,KINGWOOD AREA,86263Q5J+C3,2022-09-12
4541053,1662940800000,07,122801922,23G,Theft of motor vehicle parts or accessory,24,24C50,"Other, Unknown",149 NORTHPARK PLAZA,100-199,NORTHPARK PLAZA,DR,,77339,TXHPD0000,E,KINGWOOD AREA,86263Q52+WQ,2022-09-11
4541054,1663113600000,14,124372222,23H,All other larceny,24,24C50,"Residence, Home (Includes Apartment)",149 NORTHPARK PLAZA,100-199,NORTHPARK PLAZA,DR,,77339,TXHPD0000,E,KINGWOOD AREA,86263Q52+WQ,2022-09-13
4541055,1663113600000,22,124299422,240,Motor vehicle theft,24,24C50,"Residence, Home (Includes Apartment)",149 NORTHPARK PLAZA,100-199,NORTHPARK PLAZA,DR,,77339,TXHPD0000,E,KINGWOOD AREA,86263Q52+WQ,2022-09-13
4541065,1663200000000,22,124914122,250,"Counterfeiting, forgery",24,24C30,"Residence, Home (Includes Apartment)",3249 GROVE TERRACE,3200-3299,GROVE TERRACE,DR,,77345,TXHPD0000,E,KINGWOOD AREA,86263R6C+85,2022-09-14
4541066,1662854400000,08,122811022,23G,Theft of motor vehicle parts or accessory,24,24C50,"Residence, Home (Includes Apartment)",349 FOREST CENTER,300-399,FOREST CENTER,DR,,77339,TXHPD0000,E,KINGWOOD AREA,86263P7X+54,2022-09-10
4541067,1662940800000,06,122815422,23G,Theft of motor vehicle parts or accessory,24,24C50,"Residence, Home (Includes Apartment)",349 FOREST CENTER,300-399,FOREST CENTER,DR,,77339,TXHPD0000,E,KINGWOOD AREA,86263P7X+54,2022-09-11
4541073,1662854400000,03,122371922,23F,Theft from motor vehicle,24,24C50,"Bar, Nightclub",249 NORTHPINES,200-299,NORTHPINES,DR,,77339,TXHPD0000,E,KINGWOOD AREA,86263Q83+4X,2022-09-10
4541075,1662854400000,20,122654822,23H,All other larceny,24,24C50,"Residence, Home (Includes Apartment)",249 NORTHPINES,200-299,NORTHPINES,DR,,77339,TXHPD0000,E,KINGWOOD AREA,86263Q83+4X,2022-09-10
4541077,1663200000000,04,124350222,23H,All other larceny,24,24C50,"Parking Lot, Garage",149 NORTHPINES,100-199,NORTHPINES,DR,,77339,TXHPD0000,E,KINGWOOD AREA,86263Q83+58,2022-09-14
4541090,1662940800000,02,122926422,23H,All other larceny,24,24C20,"Service, Gas Station",3349 NORTHPARK,3300-3399,NORTHPARK,DR,,77339,TXHPD0000,E,KINGWOOD AREA,86263R96+5F,2022-09-11
4541091,1662940800000,13,122999822,23H,All other larceny,24,24C20,"Other, Unknown",2349 NORTHPARK,2300-2399,NORTHPARK,DR,,77339,TXHPD0000,E,KINGWOOD AREA,86263Q9R+F5,2022-09-11
4541097,1663372800000,15,125578422,23C,Shoplifting,24,24C50,Liquor Store,20049 NORTHPARK,20000-20099,NORTHPARK,DR,,77339,TXHPD0000,E,KINGWOOD AREA,86263PCX+6G,2022-09-16
4541104,1663027200000,03,124447022,240,Motor vehicle theft,24,24C20,"Residence, Home (Includes Apartment)",2549 MEANDERING,2500-2599,MEANDERING,TRL,,77339,TXHPD0000,E,KINGWOOD AREA,86263QCV+RC,2022-09-12
4541110,1663372800000,18,125628022,23H,All other larceny,24,24C30,"Residence, Home (Includes Apartment)",4949 ROCK SPRINGS,4900-4999,ROCK SPRINGS,DR,,77345,TXHPD0000,E,KINGWOOD AREA,86263RF9+98,2022-09-16
4541111,1662940800000,15,123018022,23H,All other larceny,24,24C30,"Residence, Home (Includes Apartment)",4549 DUNNAM,4500-4599,DUNNAM,RD,,77345,TXHPD0000,E,KINGWOOD AREA,86263RFJ+FM,2022-09-11
4541118,1662940800000,08,123424822,26G,Hacking/Computer Invasion,24,24C30,"Other, Unknown",3749 ECHO MOUNTAIN,3700-3799,ECHO MOUNTAIN,DR,,77345,TXHPD0000,E,KINGWOOD AREA,86263RG7+VJ,2022-09-11
4541119,1662940800000,07,122915722,23G,Theft of motor vehicle parts or accessory,24,24C30,"Other, Unknown",4149 WILDWOOD VALLEY,4100-4199,WILDWOOD VALLEY,CT,,77345,TXHPD0000,E,KINGWOOD AREA,86263RG9+VJ,2022-09-11
4541124,1663200000000,16,124997522,220,"Burglary, Breaking and Entering",24,24C30,"Residence, Home (Includes Apartment)",3549 EVERGREEN,3500-3599,EVERGREEN,DR,,77365,TXHPD0000,E,KINGWOOD AREA,86263RJ9+94,2022-09-14
4541132,1663027200000,13,123562722,23A,Pocket-picking,01,01A10,"Airplane, Bus,Train Terminal",1149 MAIN,1100-1199,MAIN,ST,,,TXHPD0000,,,86263CX2+VH,2022-09-12
4541136,1662940800000,17,123527622,23H,All other larceny,01,01A10,"Other, Unknown",1249 MAIN,1200-1299,MAIN,ST,,77002,TXHPD0000,,,86263CX3+V3,2022-09-11
4541140,1663113600000,06,123795422,290,"Destruction, damage, vandalism",06,06B30,"Highway, Road, Street, Alley",6449 BURLINGTON,6400-6499,BURLINGTON,DR,N,77092,TXHPD0000,,,8626489J+QR,2022-09-13
4541150,1662854400000,18,122598422,120,Robbery,15,15E20,"Grocery, Supermarket",10349 POST OAK,10300-10399,POST OAK,RD,S,77035,TXHPD0000,,,86265HGF+XR,2022-09-10
4541160,1663200000000,11,124431222,120,Robbery,15,15E30,Restaurant,10549 POST OAK,10500-10599,POST OAK,RD,S,77035,TXHPD0000,,,86265HHH+53,2022-09-14
4541170,1662940800000,10,122896422,23C,Shoplifting,15,15E20,Speciality Store,10849 POST OAK,10800-10899,POST OAK,RD,S,77035,TXHPD0000,,,86265HHJ+9X,2022-09-11
4523274,1661385600000,02,113980922,35A,"Drug, narcotic violations",10,10H40,"Residence, Home (Includes Apartment)",3349 MAIN,3300-3399,MAIN,ST,,77002,TXHPD0000,,,NA,2022-08-24
4523275,1661385600000,02,113982822,520,Weapon law violations,10,10H40,"Residence, Home (Includes Apartment)",3349 MAIN,3300-3399,MAIN,ST,,77002,TXHPD0000,,,NA,2022-08-24
4523339,1661472000000,17,114850922,35A,"Drug, narcotic violations",12,12D60,"Drug Store, Doctors Office, Hospital",1349 NASA,1300-1399,"NASA",PKWY,,77058,TXHPD0000,,,NA,2022-08-25
4523340,1661472000000,17,114850922,35B,Drug equipment violations,12,12D60,"Drug Store, Doctors Office, Hospital",1349 NASA,1300-1399,"NASA",PKWY,,77058,TXHPD0000,,,NA,2022-08-25
4523394,1663200000000,08,124677622,370,"Pornographs, obscene material",12,12D60,School-Elementary/Secondary,17449 SATURN,17400-17499,SATURN,LN,,77058,TXHPD0000,E,CLEAR LAKE,NA,2022-09-14
4523445,1661904000000,06,117003122,35A,"Drug, narcotic violations",13,13D10,"Highway, Road, Street, Alley",2349 LIDSTONE,2300-2399,LIDSTONE,,,77023,TXHPD0000,,,NA,2022-08-30
4523457,1660953600000,23,111968222,520,Weapon law violations,12,12D70,"Parking Lot, Garage",549 BARRINGER,500-599,BARRINGER,LN,,77598,TXHPD0000,E,CLEAR LAKE,NA,2022-08-19
4523473,1661212800000,11,113130222,40A,Prostitution,12,12D70,"Commercial, Office Building",15149 GALVESTON,15100-15199,GALVESTON,RD,,77598,TXHPD0000,E,CLEAR LAKE,NA,2022-08-22
4523475,1663113600000,19,124144922,370,"Pornographs, obscene material",12,12D60,"Residence, Home (Includes Apartment)",249 WOODCOMBE,200-299,WOODCOMBE,DR,,77062,TXHPD0000,E,CLEAR LAKE,NA,2022-09-13
4523497,1663286400000,18,125149622,35A,"Drug, narcotic violations",16,16E40,"Highway, Road, Street, Alley",16649 RIPPLE RIDGE,16600-16699,RIPPLE RIDGE,DR,W,77053,TXHPD0000,K,FORT BEND HOUSTON,NA,2022-09-15
4523498,1663286400000,18,125149622,520,Weapon law violations,16,16E40,"Highway, Road, Street, Alley",16649 RIPPLE RIDGE,16600-16699,RIPPLE RIDGE,DR,W,77053,TXHPD0000,K,FORT BEND HOUSTON,NA,2022-09-15
4523535,1662249600000,15,119199122,35A,"Drug, narcotic violations",12,12D50,"Residence, Home (Includes Apartment)",15849 LAKE LODGE,15800-15899,LAKE LODGE,DR,,77062,TXHPD0000,E,CLEAR LAKE,NA,2022-09-03
4523586,1661558400000,01,115034722,35B,Drug equipment violations,12,12D50,"Bank, Savings & Loan",1249 CLEAR LAKE CITY,1200-1299,CLEAR LAKE CITY,BLVD,,77062,TXHPD0000,E,CLEAR LAKE,NA,2022-08-26
4523619,1661126400000,14,112782122,35A,"Drug, narcotic violations",01,01A10,"Parking Lot, Garage",1149 E. RILEY,1100-1199,E. RILEY,,,,TXHPD0000,,,NA,2022-08-21
4523666,1661385600000,15,114250922,520,Weapon law violations,16,16E40,"Highway, Road, Street, Alley",7649 FUQUA,7600-7699,FUQUA,ST,W,77489,TXHPD0000,K,FORT BEND HOUSTON,NA,2022-08-24
4523695,1662768000000,07,121943822,35A,"Drug, narcotic violations",12,12D40,"Commercial, Office Building",12549 GALVESTON,12500-12599,GALVESTON,RD,,77598,TXHPD0000,E,SOUTH BELT / ELLINGTON,NA,2022-09-09
4523708,1661299200000,21,113915622,520,Weapon law violations,12,12D40,"Highway, Road, Street, Alley",449 TRISTAR,400-499,TRISTAR,DR,,77598,TXHPD0000,E,SOUTH BELT / ELLINGTON,NA,2022-08-23
4523749,1662163200000,21,118901222,35A,"Drug, narcotic violations",16,16E30,"Highway, Road, Street, Alley",15349 POST OAK,15300-15399,POST OAK,RD,S,77053,TXHPD0000,K,CENTRAL SOUTHWEST,NA,2022-09-02
4523759,1661126400000,21,113812222,370,"Pornographs, obscene material",12,12D20,"Residence, Home (Includes Apartment)",11049 SAGERIVER,11000-11099,SAGERIVER,DR,,77089,TXHPD0000,,,NA,2022-08-21
4523768,1662163200000,10,118672822,720,Animal Cruelty,12,12D40,"Highway, Road, Street, Alley",349 BARROW DOWNS,300-399,BARROW DOWNS,WAY,,77034,TXHPD0000,E,SOUTH BELT / ELLINGTON,NA,2022-09-02
4523783,1663200000000,13,124494622,35A,"Drug, narcotic violations",11,11H10,"Highway, Road, Street, Alley",1549 HUGHES,1500-1599,HUGHES,,,77023,TXHPD0000,,,NA,2022-09-14
4523844,1661644800000,02,115516822,35A,"Drug, narcotic violations",12,12D20,"Residence, Home (Includes Apartment)",11149 VALLEY KINGS,11100-11199,VALLEY KINGS,DR,,77089,TXHPD0000,D,SOUTH BELT / ELLINGTON,NA,2022-08-27
4524110,1661212800000,01,112957522,520,Weapon law violations,16,16E10,"Highway, Road, Street, Alley",13149 ROYAL BELL,13100-13199,ROYAL BELL,CT,,77047,TXHPD0000,D,CENTRAL SOUTHWEST,NA,2022-08-22
4524146,1662854400000,19,122630722,35A,"Drug, narcotic violations",16,16E30,"Highway, Road, Street, Alley",13849 FONDREN,13800-13899,FONDREN,RD,,77085,TXHPD0000,K,FONDREN GARDENS,NA,2022-09-10
4524147,1662854400000,19,122630722,35B,Drug equipment violations,16,16E30,"Highway, Road, Street, Alley",13849 FONDREN,13800-13899,FONDREN,RD,,77085,TXHPD0000,K,FONDREN GARDENS,NA,2022-09-10
4524148,1662854400000,19,122630722,520,Weapon law violations,16,16E30,"Highway, Road, Street, Alley",13849 FONDREN,13800-13899,FONDREN,RD,,77085,TXHPD0000,K,FONDREN GARDENS,NA,2022-09-10
4524149,1663027200000,17,123600822,520,Weapon law violations,16,16E30,"Highway, Road, Street, Alley",13849 FONDREN,13800-13899,FONDREN,RD,,77085,TXHPD0000,K,FONDREN GARDENS,NA,2022-09-12
4524162,1661212800000,01,112952022,35A,"Drug, narcotic violations",16,16E30,"Highway, Road, Street, Alley",5549 HEATHERBROOK,5500-5599,HEATHERBROOK,DR,,77085,TXHPD0000,K,CENTRAL SOUTHWEST,NA,2022-08-22
4524176,1662940800000,23,123224622,520,Weapon law violations,16,16E20,"Residence, Home (Includes Apartment)",2949 PALM OAKS,2900-2999,PALM OAKS,TRL,,77045,TXHPD0000,D,CENTRAL SOUTHWEST,NA,2022-09-11
4524203,1663200000000,23,124744822,720,Animal Cruelty,16,16E20,"Residence, Home (Includes Apartment)",3749 CLOVERBROOK,3700-3799,CLOVERBROOK,DR,,77045,TXHPD0000,K,CENTRAL SOUTHWEST,NA,2022-09-14
4524207,1663027200000,10,123381022,720,Animal Cruelty,12,12D30,"Parking Lot, Garage",12749 FEATHERWOOD,12700-12799,FEATHERWOOD,DR,,77034,TXHPD0000,E,SOUTH BELT / ELLINGTON,NA,2022-09-12
4524220,1660867200000,06,111146522,35A,"Drug, narcotic violations",16,16E20,"Residence, Home (Includes Apartment)",3749 HEATHERBROOK,3700-3799,HEATHERBROOK,DR,,77045,TXHPD0000,K,CENTRAL SOUTHWEST,NA,2022-08-18
4524284,1662422400000,15,120106022,35A,"Drug, narcotic violations",16,16E20,"Highway, Road, Street, Alley",13849 POST OAK,13800-13899,POST OAK,RD,S,77045,TXHPD0000,K,CENTRAL SOUTHWEST,NA,2022-09-05
4524295,1661731200000,20,116347822,520,Weapon law violations,12,12D30,"Highway, Road, Street, Alley",11749 FUQUA,11700-11799,FUQUA,ST,,77034,TXHPD0000,E,SOUTH BELT / ELLINGTON,NA,2022-08-28
4524336,1662940800000,18,123114922,35A,"Drug, narcotic violations",16,16E20,"Highway, Road, Street, Alley",3149 OREM,3100-3199,OREM,DR,W,77045,TXHPD0000,K,CENTRAL SOUTHWEST,NA,2022-09-11
4524352,1663372800000,01,125328522,520,Weapon law violations,14,14D40,"Residence, Home (Includes Apartment)",12149 MOSSCREST,12100-12199,MOSSCREST,DR,,77048,TXHPD0000,D,SOUTH ACRES / CRESTMONT PARK,NA,2022-09-16
4524402,1661817600000,15,116720022,520,Weapon law violations,16,16E20,"Service, Gas Station",4249 OREM,4200-4299,OREM,DR,W,77045,TXHPD0000,D,SOUTH ACRES / CRESTMONT PARK,NA,2022-08-29
4524436,1662595200000,09,120962622,520,Weapon law violations,16,16E20,"Highway, Road, Street, Alley",2849 EBBTIDE,2800-2899,EBBTIDE,DR,,77045,TXHPD0000,K,CENTRAL SOUTHWEST,NA,2022-09-07
4524455,1661644800000,19,115823722,35A,"Drug, narcotic violations",14,14D40,"Residence, Home (Includes Apartment)",12049 MARTIN LUTHER KING,12000-12099,MARTIN LUTHER KING,BLVD,,77048,TXHPD0000,D,SOUTH ACRES / CRESTMONT PARK,NA,2022-08-27
4524494,1662422400000,14,120098122,520,Weapon law violations,14,14D40,"Residence, Home (Includes Apartment)",11949 MARTIN LUTHER KING,11900-11999,MARTIN LUTHER KING,BLVD,,77048,TXHPD0000,D,SOUTH ACRES / CRESTMONT PARK,NA,2022-09-05
4524501,1662508800000,18,120731622,35A,"Drug, narcotic violations",14,14D40,"Highway, Road, Street, Alley",11949 MARTIN LUTHER KING,11900-11999,MARTIN LUTHER KING,BLVD,,77048,TXHPD0000,D,SOUTH ACRES / CRESTMONT PARK,NA,2022-09-06
4524502,1662508800000,18,120731622,520,Weapon law violations,14,14D40,"Highway, Road, Street, Alley",11949 MARTIN LUTHER KING,11900-11999,MARTIN LUTHER KING,BLVD,,77048,TXHPD0000,D,SOUTH ACRES / CRESTMONT PARK,NA,2022-09-06
4524506,1662854400000,14,122514022,35A,"Drug, narcotic violations",17,17E40,"Highway, Road, Street, Alley",11749 HAVILAND,11700-11799,HAVILAND,ST,,77035,TXHPD0000,K,WESTBURY,NA,2022-09-10
4524547,1661299200000,14,113727722,35A,"Drug, narcotic violations",16,16E30,"Highway, Road, Street, Alley",13149 HIRAM CLARKE,13100-13199,HIRAM CLARKE,RD,,77045,TXHPD0000,K,CENTRAL SOUTHWEST,NA,2022-08-23
4524629,1661299200000,14,113711522,35A,"Drug, narcotic violations",12,12D10,Convenience Store,9549 ROWLETT,9500-9599,ROWLETT,,,77075,TXHPD0000,I,GREATER HOBBY AREA,NA,2022-08-23
4524639,1662854400000,18,122603222,35A,"Drug, narcotic violations",17,17E40,"Parking Lot, Garage",12549 HILLCROFT,12500-12599,HILLCROFT,AVE,,77035,TXHPD0000,K,WESTBURY,NA,2022-09-10
4524647,1661212800000,18,113345022,520,Weapon law violations,14,14D50,"Highway, Road, Street, Alley",11649 MARTINDALE,11600-11699,MARTINDALE,RD,,77048,TXHPD0000,D,MINNETEX,NA,2022-08-22
4524651,1662940800000,12,122943122,35A,"Drug, narcotic violations",17,17E40,"Highway, Road, Street, Alley",12549 DUNLAP,12500-12599,DUNLAP,ST,,77035,TXHPD0000,K,WESTBURY,NA,2022-09-11
4524652,1662940800000,12,122943122,35B,Drug equipment violations,17,17E40,"Highway, Road, Street, Alley",12549 DUNLAP,12500-12599,DUNLAP,ST,,77035,TXHPD0000,K,WESTBURY,NA,2022-09-11
4524689,1660780800000,16,110898422,520,Weapon law violations,12,12D10,"Residence, Home (Includes Apartment)",9449 CLEARWOOD,9400-9499,CLEARWOOD,ST,,77075,TXHPD0000,I,GREATER HOBBY AREA,NA,2022-08-17
4524690,1660780800000,16,110898422,35A,"Drug, narcotic violations",12,12D10,"Residence, Home (Includes Apartment)",9449 CLEARWOOD,9400-9499,CLEARWOOD,ST,,77075,TXHPD0000,I,GREATER HOBBY AREA,NA,2022-08-17
4524694,1662163200000,01,118533722,35A,"Drug, narcotic violations",12,12D10,"Residence, Home (Includes Apartment)",9449 CLEARWOOD,9400-9499,CLEARWOOD,ST,,77075,TXHPD0000,I,GREATER HOBBY AREA,NA,2022-09-02
4524714,1660867200000,20,111469522,35A,"Drug, narcotic violations",15,15E20,"Highway, Road, Street, Alley",12949 POST OAK,12900-12999,POST OAK,RD,S,77085,TXHPD0000,K,CENTRAL SOUTHWEST,NA,2022-08-18
4524715,1660867200000,20,111469522,35B,Drug equipment violations,15,15E20,"Highway, Road, Street, Alley",12949 POST OAK,12900-12999,POST OAK,RD,S,77085,TXHPD0000,K,CENTRAL SOUTHWEST,NA,2022-08-18
4524720,1661904000000,03,116975022,520,Weapon law violations,16,16E30,"Highway, Road, Street, Alley",12949 POST OAK,12900-12999,POST OAK,RD,S,77085,TXHPD0000,K,CENTRAL SOUTHWEST,NA,2022-08-30
4524726,1663372800000,01,125333522,520,Weapon law violations,14,14D40,"Residence, Home (Includes Apartment)",4849 FRANKFORD,4800-4899,FRANKFORD,CT,,77048,TXHPD0000,D,SOUTH ACRES / CRESTMONT PARK,NA,2022-09-16
4524733,1661385600000,19,114387122,35A,"Drug, narcotic violations",18,18F50,"Highway, Road, Street, Alley",3049 FONDREN,3000-3099,FONDREN,RD,,77063,TXHPD0000,,,NA,2022-08-24
4524734,1661385600000,19,114387122,35B,Drug equipment violations,18,18F50,"Highway, Road, Street, Alley",3049 FONDREN,3000-3099,FONDREN,RD,,77063,TXHPD0000,,,NA,2022-08-24
4524742,1663113600000,17,124097322,35A,"Drug, narcotic violations",22,22B10,"Residence, Home (Includes Apartment)",12349 GESSNER,12300-12399,GESSNER,RD,N,77064,TXHPD0000,K,BRAYS OAKS,NA,2022-09-13
4524775,1663372800000,17,125606822,520,Weapon law violations,14,14D50,"Highway, Road, Street, Alley",5949 SELINSKY,5900-5999,SELINSKY,RD,,77048,TXHPD0000,D,MINNETEX,NA,2022-09-16
4524778,1663286400000,17,125121322,720,Animal Cruelty,14,14D50,"Residence, Home (Includes Apartment)",5949 SELINSKY,5900-5999,SELINSKY,RD,,77048,TXHPD0000,D,MINNETEX,NA,2022-09-15
4524789,1661990400000,12,117808222,520,Weapon law violations,12,12D10,"Residence, Home (Includes Apartment)",10549 HARTSOOK,10500-10599,HARTSOOK,ST,,77034,TXHPD0000,E,EDGEBROOK AREA,NA,2022-08-31
4524801,1662940800000,01,122749322,520,Weapon law violations,15,15E20,"Highway, Road, Street, Alley",12749 POST OAK,12700-12799,POST OAK,RD,S,77085,TXHPD0000,K,CENTRAL SOUTHWEST,NA,2022-09-11
4524804,1662163200000,23,118948522,520,Weapon law violations,12,12D10,"Highway, Road, Street, Alley",9249 CLEARWOOD,9200-9299,CLEARWOOD,ST,,77075,TXHPD0000,I,GREATER HOBBY AREA,NA,2022-09-02
4524846,1662768000000,09,122962722,370,"Pornographs, obscene material",12,12D10,"Residence, Home (Includes Apartment)",8649 THETA,8600-8699,THETA,,,77034,TXHPD0000,E,EDGEBROOK AREA,NA,2022-09-09
4524878,1660780800000,12,112891322,35A,"Drug, narcotic violations",14,14D40,"Highway, Road, Street, Alley",5549 ELM SPRINGS,5500-5599,ELM SPRINGS,DR,,77048,TXHPD0000,D,SOUTH ACRES / CRESTMONT PARK,NA,2022-08-17
