beat,district,area_sq_mi,placename,population,offense_type,nibrs_class,total19,total20,total21,total22,last12mos,total_prior3years,avg_prior3years,inc_19to21,inc_19tolast12,inc_21tolast12,inc_prior3yearavgtolast12,rate19,rate20,rate21,rate_last12,rate_prior3years
20G40,20,4.16594899,"Lakeview Forest, Lakeside Place, Ashford Village and Southlake",28000,Intimidation,13C,153,197,251,100,245,601,200.3,64.1,60.1,-2.4,22,546.4,703.6,896.4,875,715.4
20G40,20,4.16594899,"Lakeview Forest, Lakeside Place, Ashford Village and Southlake",28000,"Kidnapping, abduction",100,1,1,0,2,2,2,0.7,-100,100,NA,186,3.6,3.6,0,7.1,2.5
20G40,20,4.16594899,"Lakeview Forest, Lakeside Place, Ashford Village and Southlake",28000,Liquor law violations,90G,0,0,1,0,1,1,0.3,NA,NA,0,233,0,0,3.6,3.6,1.1
20G40,20,4.16594899,"Lakeview Forest, Lakeside Place, Ashford Village and Southlake",28000,Motor vehicle theft,240,79,107,108,31,93,294,98,36.7,17.7,-13.9,-5,282.1,382.1,385.7,332.1,350
20G40,20,4.16594899,"Lakeview Forest, Lakeside Place, Ashford Village and Southlake",28000,"Murder, non-negligent",09A,2,7,4,3,6,13,4.3,100,200,50,40,7.1,25,14.3,21.4,15.4
20G40,20,4.16594899,"Lakeview Forest, Lakeside Place, Ashford Village and Southlake",28000,Peeping tom,90H,0,1,0,0,0,1,0.3,NA,NA,NA,-100,0,3.6,0,0,1.1
20G40,20,4.16594899,"Lakeview Forest, Lakeside Place, Ashford Village and Southlake",28000,Pocket-picking,23A,0,2,1,0,1,3,1,NA,NA,0,0,0,7.1,3.6,3.6,3.6
20G40,20,4.16594899,"Lakeview Forest, Lakeside Place, Ashford Village and Southlake",28000,"Pornographs, obscene material",370,3,2,5,3,5,10,3.3,66.7,66.7,0,52,10.7,7.1,17.9,17.9,11.8
20G40,20,4.16594899,"Lakeview Forest, Lakeside Place, Ashford Village and Southlake",28000,Prostitution,40A,3,4,1,1,2,8,2.7,-66.7,-33.3,100,-26,10.7,14.3,3.6,7.1,9.6
20G40,20,4.16594899,"Lakeview Forest, Lakeside Place, Ashford Village and Southlake",28000,Purchasing prostitution,40C,0,0,59,0,59,59,19.7,NA,NA,0,199,0,0,210.7,210.7,70.4
20G40,20,4.16594899,"Lakeview Forest, Lakeside Place, Ashford Village and Southlake",28000,Purse-snatching,23B,5,5,0,0,0,10,3.3,-100,-100,NA,-100,17.9,17.9,0,0,11.8
20G40,20,4.16594899,"Lakeview Forest, Lakeside Place, Ashford Village and Southlake",28000,Robbery,120,82,76,73,21,64,231,77,-11,-22,-12.3,-17,292.9,271.4,260.7,228.6,275
20G40,20,4.16594899,"Lakeview Forest, Lakeside Place, Ashford Village and Southlake",28000,Runaway,90I,0,0,1,0,0,1,0.3,NA,NA,-100,-100,0,0,3.6,0,1.1
20G40,20,4.16594899,"Lakeview Forest, Lakeside Place, Ashford Village and Southlake",28000,Sexual assault with an object,11C,0,1,1,0,0,2,0.7,NA,NA,-100,-100,0,3.6,3.6,0,2.5
20G40,20,4.16594899,"Lakeview Forest, Lakeside Place, Ashford Village and Southlake",28000,Shoplifting,23C,100,92,53,36,65,245,81.7,-47,-35,22.6,-20,357.1,328.6,189.3,232.1,291.8
20G40,20,4.16594899,"Lakeview Forest, Lakeside Place, Ashford Village and Southlake",28000,Simple assault,13B,326,264,282,131,308,872,290.7,-13.5,-5.5,9.2,6,1164.3,942.9,1007.1,1100,1038.2
20G40,20,4.16594899,"Lakeview Forest, Lakeside Place, Ashford Village and Southlake",28000,Statutory rape,36B,2,0,0,0,0,2,0.7,-100,-100,NA,-100,7.1,0,0,0,2.5
20G40,20,4.16594899,"Lakeview Forest, Lakeside Place, Ashford Village and Southlake",28000,Stolen property offenses,280,2,2,4,1,2,8,2.7,100,0,-50,-26,7.1,7.1,14.3,7.1,9.6
20G40,20,4.16594899,"Lakeview Forest, Lakeside Place, Ashford Village and Southlake",28000,Theft from building,23D,29,35,22,4,18,86,28.7,-24.1,-37.9,-18.2,-37,103.6,125,78.6,64.3,102.5
20G40,20,4.16594899,"Lakeview Forest, Lakeside Place, Ashford Village and Southlake",28000,Theft from motor vehicle,23F,337,294,252,109,265,883,294.3,-25.2,-21.4,5.2,-10,1203.6,1050,900,946.4,1051.1
20G40,20,4.16594899,"Lakeview Forest, Lakeside Place, Ashford Village and Southlake",28000,Theft of motor vehicle parts or accessory,23G,78,121,135,47,135,334,111.3,73.1,73.1,0,21,278.6,432.1,482.1,482.1,397.5
20G40,20,4.16594899,"Lakeview Forest, Lakeside Place, Ashford Village and Southlake",28000,Trespass of real property,90J,0,65,47,19,49,112,37.3,NA,NA,4.3,31,0,232.1,167.9,175,133.2
20G40,20,4.16594899,"Lakeview Forest, Lakeside Place, Ashford Village and Southlake",28000,Weapon law violations,520,13,17,42,11,38,72,24,223.1,192.3,-9.5,58,46.4,60.7,150,135.7,85.7
20G40,20,4.16594899,"Lakeview Forest, Lakeside Place, Ashford Village and Southlake",28000,Wire fraud,26E,2,0,0,1,1,2,0.7,-100,-50,NA,43,7.1,0,0,3.6,2.5
20G70,20,2.38283582,Westpark Village and Ashford Point,21000,Aggravated Assault,13A,125,147,168,78,182,440,146.7,34.4,45.6,8.3,24,595.2,700,800,866.7,698.6
20G70,20,2.38283582,Westpark Village and Ashford Point,21000,All other larceny,23H,113,119,131,57,125,363,121,15.9,10.6,-4.6,3,538.1,566.7,623.8,595.2,576.2
20G70,20,2.38283582,Westpark Village and Ashford Point,21000,All other offenses,90Z,0,82,100,29,83,182,60.7,NA,NA,-17,37,0,390.5,476.2,395.2,289
20G70,20,2.38283582,Westpark Village and Ashford Point,21000,Animal Cruelty,720,0,4,5,1,2,9,3,NA,NA,-60,-33,0,19,23.8,9.5,14.3
20G70,20,2.38283582,Westpark Village and Ashford Point,21000,Arson,200,5,7,3,0,1,15,5,-40,-80,-66.7,-80,23.8,33.3,14.3,4.8,23.8
20G70,20,2.38283582,Westpark Village and Ashford Point,21000,Bad checks,90A,0,0,1,0,0,1,0.3,NA,NA,-100,-100,0,0,4.8,0,1.4
20G70,20,2.38283582,Westpark Village and Ashford Point,21000,"Burglary, Breaking and Entering",220,143,157,175,41,124,475,158.3,22.4,-13.3,-29.1,-22,681,747.6,833.3,590.5,753.8
20G70,20,2.38283582,Westpark Village and Ashford Point,21000,"Counterfeiting, forgery",250,38,26,15,7,15,79,26.3,-60.5,-60.5,0,-43,181,123.8,71.4,71.4,125.2
20G70,20,2.38283582,Westpark Village and Ashford Point,21000,"Credit card, ATM fraud",26B,34,24,17,11,23,75,25,-50,-32.4,35.3,-8,161.9,114.3,81,109.5,119
20G70,20,2.38283582,Westpark Village and Ashford Point,21000,"Curfew, loitering, vagrancy violations",90B,0,1,0,0,0,1,0.3,NA,NA,NA,-100,0,4.8,0,0,1.4
20G70,20,2.38283582,Westpark Village and Ashford Point,21000,"Destruction, damage, vandalism",290,191,218,250,89,252,659,219.7,30.9,31.9,0.8,15,909.5,1038.1,1190.5,1200,1046.2
20G70,20,2.38283582,Westpark Village and Ashford Point,21000,Disorderly conduct,90C,0,16,25,7,19,41,13.7,NA,NA,-24,39,0,76.2,119,90.5,65.2
20G70,20,2.38283582,Westpark Village and Ashford Point,21000,Driving under the influence,90D,0,21,27,11,27,48,16,NA,NA,0,69,0,100,128.6,128.6,76.2
20G70,20,2.38283582,Westpark Village and Ashford Point,21000,Drug equipment violations,35B,3,2,4,1,4,9,3,33.3,33.3,0,33,14.3,9.5,19,19,14.3
20G70,20,2.38283582,Westpark Village and Ashford Point,21000,"Drug, narcotic violations",35A,35,31,26,13,26,92,30.7,-25.7,-25.7,0,-15,166.7,147.6,123.8,123.8,146.2
20G70,20,2.38283582,Westpark Village and Ashford Point,21000,Drunkenness,90E,0,6,5,1,2,11,3.7,NA,NA,-60,-46,0,28.6,23.8,9.5,17.6
20G70,20,2.38283582,Westpark Village and Ashford Point,21000,Embezzlement,270,5,0,1,3,4,6,2,-80,-20,300,100,23.8,0,4.8,19,9.5
20G70,20,2.38283582,Westpark Village and Ashford Point,21000,"Extortion, Blackmail",210,3,0,2,0,1,5,1.7,-33.3,-66.7,-50,-41,14.3,0,9.5,4.8,8.1
20G70,20,2.38283582,Westpark Village and Ashford Point,21000,"False pretenses, swindle",26A,34,25,17,6,12,76,25.3,-50,-64.7,-29.4,-53,161.9,119,81,57.1,120.5
20G70,20,2.38283582,Westpark Village and Ashford Point,21000,"Family offenses, no violence",90F,0,5,4,2,5,9,3,NA,NA,25,67,0,23.8,19,23.8,14.3
20G70,20,2.38283582,Westpark Village and Ashford Point,21000,Forcible fondling,11D,3,8,0,2,2,11,3.7,-100,-33.3,NA,-46,14.3,38.1,0,9.5,17.6
20G70,20,2.38283582,Westpark Village and Ashford Point,21000,Forcible rape,11A,7,6,5,2,4,18,6,-28.6,-42.9,-20,-33,33.3,28.6,23.8,19,28.6
20G70,20,2.38283582,Westpark Village and Ashford Point,21000,Forcible sodomy,11B,4,2,7,2,6,13,4.3,75,50,-14.3,40,19,9.5,33.3,28.6,20.5
20G70,20,2.38283582,Westpark Village and Ashford Point,21000,From coin-operated machine or device,23E,1,0,0,0,0,1,0.3,-100,-100,NA,-100,4.8,0,0,0,1.4
20G70,20,2.38283582,Westpark Village and Ashford Point,21000,Gambling equipment violations,39C,1,0,0,0,0,1,0.3,-100,-100,NA,-100,4.8,0,0,0,1.4
20G70,20,2.38283582,Westpark Village and Ashford Point,21000,Hacking/Computer Invasion,26G,3,2,2,0,2,7,2.3,-33.3,-33.3,0,-13,14.3,9.5,9.5,9.5,11
20G70,20,2.38283582,Westpark Village and Ashford Point,21000,Human Trafficking/Commercial Sex Act,64A,0,0,1,0,1,1,0.3,NA,NA,0,233,0,0,4.8,4.8,1.4
20G70,20,2.38283582,Westpark Village and Ashford Point,21000,Identify theft,26F,34,28,33,13,33,95,31.7,-2.9,-2.9,0,4,161.9,133.3,157.1,157.1,151
20G70,20,2.38283582,Westpark Village and Ashford Point,21000,Impersonation,26C,9,1,2,0,1,12,4,-77.8,-88.9,-50,-75,42.9,4.8,9.5,4.8,19
20G70,20,2.38283582,Westpark Village and Ashford Point,21000,Intimidation,13C,145,205,216,81,204,566,188.7,49,40.7,-5.6,8,690.5,976.2,1028.6,971.4,898.6
20G70,20,2.38283582,Westpark Village and Ashford Point,21000,"Kidnapping, abduction",100,2,1,1,0,1,4,1.3,-50,-50,0,-23,9.5,4.8,4.8,4.8,6.2
20G70,20,2.38283582,Westpark Village and Ashford Point,21000,"Kidnapping, Abduction",100,0,0,0,1,1,0,0,NA,NA,NA,NA,0,0,0,4.8,0
20G70,20,2.38283582,Westpark Village and Ashford Point,21000,Liquor law violations,90G,0,1,2,0,2,3,1,NA,NA,0,100,0,4.8,9.5,9.5,4.8
20G70,20,2.38283582,Westpark Village and Ashford Point,21000,Motor vehicle theft,240,59,79,66,29,68,204,68,11.9,15.3,3,0,281,376.2,314.3,323.8,323.8
20G70,20,2.38283582,Westpark Village and Ashford Point,21000,"Murder, non-negligent",09A,2,2,4,2,3,8,2.7,100,50,-25,11,9.5,9.5,19,14.3,12.9
20G70,20,2.38283582,Westpark Village and Ashford Point,21000,Pocket-picking,23A,1,0,1,0,1,2,0.7,0,0,0,43,4.8,0,4.8,4.8,3.3
20G70,20,2.38283582,Westpark Village and Ashford Point,21000,"Pornographs, obscene material",370,4,6,5,1,2,15,5,25,-50,-60,-60,19,28.6,23.8,9.5,23.8
20G70,20,2.38283582,Westpark Village and Ashford Point,21000,Prostitution,40A,0,0,1,0,0,1,0.3,NA,NA,-100,-100,0,0,4.8,0,1.4
20G70,20,2.38283582,Westpark Village and Ashford Point,21000,Purse-snatching,23B,3,2,2,1,2,7,2.3,-33.3,-33.3,0,-13,14.3,9.5,9.5,9.5,11
20G70,20,2.38283582,Westpark Village and Ashford Point,21000,Robbery,120,51,48,51,19,48,150,50,0,-5.9,-5.9,-4,242.9,228.6,242.9,228.6,238.1
20G70,20,2.38283582,Westpark Village and Ashford Point,21000,Runaway,90I,0,1,0,0,0,1,0.3,NA,NA,NA,-100,0,4.8,0,0,1.4
20G70,20,2.38283582,Westpark Village and Ashford Point,21000,Sexual assault with an object,11C,1,1,0,0,0,2,0.7,-100,-100,NA,-100,4.8,4.8,0,0,3.3
20G70,20,2.38283582,Westpark Village and Ashford Point,21000,Shoplifting,23C,28,34,35,15,44,97,32.3,25,57.1,25.7,36,133.3,161.9,166.7,209.5,153.8
20G70,20,2.38283582,Westpark Village and Ashford Point,21000,Simple assault,13B,235,267,227,97,235,729,243,-3.4,0,3.5,-3,1119,1271.4,1081,1119,1157.1
20G70,20,2.38283582,Westpark Village and Ashford Point,21000,Stolen property offenses,280,2,1,1,0,0,4,1.3,-50,-100,-100,-100,9.5,4.8,4.8,0,6.2
20G70,20,2.38283582,Westpark Village and Ashford Point,21000,Theft from building,23D,14,16,11,6,13,41,13.7,-21.4,-7.1,18.2,-5,66.7,76.2,52.4,61.9,65.2
20G70,20,2.38283582,Westpark Village and Ashford Point,21000,Theft from motor vehicle,23F,157,155,139,54,130,451,150.3,-11.5,-17.2,-6.5,-14,747.6,738.1,661.9,619,715.7
20G70,20,2.38283582,Westpark Village and Ashford Point,21000,Theft of motor vehicle parts or accessory,23G,57,74,102,40,100,233,77.7,78.9,75.4,-2,29,271.4,352.4,485.7,476.2,370
20G70,20,2.38283582,Westpark Village and Ashford Point,21000,Trespass of real property,90J,0,42,30,18,37,72,24,NA,NA,23.3,54,0,200,142.9,176.2,114.3
20G70,20,2.38283582,Westpark Village and Ashford Point,21000,Weapon law violations,520,12,22,17,7,16,51,17,41.7,33.3,-5.9,-6,57.1,104.8,81,76.2,81
20G70,20,2.38283582,Westpark Village and Ashford Point,21000,Welfare fraud,26D,0,0,0,1,1,0,0,NA,NA,NA,NA,0,0,0,4.8,0
20G80,20,25.33626534,City Limits,37000,Aggravated Assault,13A,103,174,200,98,212,477,159,94.2,105.8,6,33,278.4,470.3,540.5,573,429.7
20G80,20,25.33626534,City Limits,37000,All other larceny,23H,224,215,195,84,196,634,211.3,-12.9,-12.5,0.5,-7,605.4,581.1,527,529.7,571.1
20G80,20,25.33626534,City Limits,37000,All other offenses,90Z,0,99,118,59,131,217,72.3,NA,NA,11,81,0,267.6,318.9,354.1,195.4
20G80,20,25.33626534,City Limits,37000,Animal Cruelty,720,8,1,5,1,4,14,4.7,-37.5,-50,-20,-15,21.6,2.7,13.5,10.8,12.7
20G80,20,25.33626534,City Limits,37000,Arson,200,3,9,3,0,1,15,5,0,-66.7,-66.7,-80,8.1,24.3,8.1,2.7,13.5
20G80,20,25.33626534,City Limits,37000,Assisting or promoting prostitution,40B,0,1,0,0,0,1,0.3,NA,NA,NA,-100,0,2.7,0,0,0.8
20G80,20,25.33626534,City Limits,37000,Bad checks,90A,0,1,0,0,0,1,0.3,NA,NA,NA,-100,0,2.7,0,0,0.8
20G80,20,25.33626534,City Limits,37000,Betting/wagering,39A,0,1,0,0,0,1,0.3,NA,NA,NA,-100,0,2.7,0,0,0.8
20G80,20,25.33626534,City Limits,37000,Bribery,510,0,1,0,0,0,1,0.3,NA,NA,NA,-100,0,2.7,0,0,0.8
20G80,20,25.33626534,City Limits,37000,"Burglary, Breaking and Entering",220,374,321,298,150,315,993,331,-20.3,-15.8,5.7,-5,1010.8,867.6,805.4,851.4,894.6
20G80,20,25.33626534,City Limits,37000,"Counterfeiting, forgery",250,56,32,25,18,31,113,37.7,-55.4,-44.6,24,-18,151.4,86.5,67.6,83.8,101.9
20G80,20,25.33626534,City Limits,37000,"Credit card, ATM fraud",26B,68,38,40,16,40,146,48.7,-41.2,-41.2,0,-18,183.8,102.7,108.1,108.1,131.6
20G80,20,25.33626534,City Limits,37000,"Destruction, damage, vandalism",290,225,294,297,118,294,816,272,32,30.7,-1,8,608.1,794.6,802.7,794.6,735.1
20G80,20,25.33626534,City Limits,37000,Disorderly conduct,90C,0,17,20,10,25,37,12.3,NA,NA,25,103,0,45.9,54.1,67.6,33.2
20G80,20,25.33626534,City Limits,37000,Driving under the influence,90D,0,53,69,20,55,122,40.7,NA,NA,-20.3,35,0,143.2,186.5,148.6,110
20G80,20,25.33626534,City Limits,37000,Drug equipment violations,35B,2,9,9,6,10,20,6.7,350,400,11.1,49,5.4,24.3,24.3,27,18.1
20G80,20,25.33626534,City Limits,37000,"Drug, narcotic violations",35A,30,38,49,9,34,117,39,63.3,13.3,-30.6,-13,81.1,102.7,132.4,91.9,105.4
20G80,20,25.33626534,City Limits,37000,Drunkenness,90E,0,6,4,1,4,10,3.3,NA,NA,0,21,0,16.2,10.8,10.8,8.9
20G80,20,25.33626534,City Limits,37000,Embezzlement,270,9,3,4,0,1,16,5.3,-55.6,-88.9,-75,-81,24.3,8.1,10.8,2.7,14.3
20G80,20,25.33626534,City Limits,37000,"Extortion, Blackmail",210,3,4,3,1,4,10,3.3,0,33.3,33.3,21,8.1,10.8,8.1,10.8,8.9
20G80,20,25.33626534,City Limits,37000,"False pretenses, swindle",26A,49,39,35,15,36,123,41,-28.6,-26.5,2.9,-12,132.4,105.4,94.6,97.3,110.8
20G80,20,25.33626534,City Limits,37000,"Family offenses, no violence",90F,0,8,1,4,5,9,3,NA,NA,400,67,0,21.6,2.7,13.5,8.1
20G80,20,25.33626534,City Limits,37000,Forcible fondling,11D,4,3,4,3,4,11,3.7,0,0,0,8,10.8,8.1,10.8,10.8,10
20G80,20,25.33626534,City Limits,37000,Forcible rape,11A,12,6,8,3,8,26,8.7,-33.3,-33.3,0,-8,32.4,16.2,21.6,21.6,23.5
20G80,20,25.33626534,City Limits,37000,Forcible sodomy,11B,1,4,4,2,4,9,3,300,300,0,33,2.7,10.8,10.8,10.8,8.1
20G80,20,25.33626534,City Limits,37000,From coin-operated machine or device,23E,1,2,1,0,1,4,1.3,0,0,0,-23,2.7,5.4,2.7,2.7,3.5
20G80,20,25.33626534,City Limits,37000,Gambling equipment violations,39C,0,1,0,0,0,1,0.3,NA,NA,NA,-100,0,2.7,0,0,0.8
20G80,20,25.33626534,City Limits,37000,Hacking/Computer Invasion,26G,1,2,1,0,1,4,1.3,0,0,0,-23,2.7,5.4,2.7,2.7,3.5
20G80,20,25.33626534,City Limits,37000,Human Trafficking/Commercial Sex Act,64A,1,3,1,0,1,5,1.7,0,0,0,-41,2.7,8.1,2.7,2.7,4.6
20G80,20,25.33626534,City Limits,37000,Identify theft,26F,46,56,66,10,37,168,56,43.5,-19.6,-43.9,-34,124.3,151.4,178.4,100,151.4
20G80,20,25.33626534,City Limits,37000,Impersonation,26C,15,0,0,0,0,15,5,-100,-100,NA,-100,40.5,0,0,0,13.5
20G80,20,25.33626534,City Limits,37000,Intimidation,13C,146,218,270,97,274,634,211.3,84.9,87.7,1.5,30,394.6,589.2,729.7,740.5,571.1
20G80,20,25.33626534,City Limits,37000,"Kidnapping, abduction",100,2,4,0,3,3,6,2,-100,50,NA,50,5.4,10.8,0,8.1,5.4
20G80,20,25.33626534,City Limits,37000,Motor vehicle theft,240,105,162,163,57,151,430,143.3,55.2,43.8,-7.4,5,283.8,437.8,440.5,408.1,387.3
20G80,20,25.33626534,City Limits,37000,"Murder, non-negligent",09A,1,2,2,2,4,5,1.7,100,300,100,135,2.7,5.4,5.4,10.8,4.6
20G80,20,25.33626534,City Limits,37000,Peeping tom,90H,0,1,0,0,0,1,0.3,NA,NA,NA,-100,0,2.7,0,0,0.8
20G80,20,25.33626534,City Limits,37000,Pocket-picking,23A,4,1,1,0,0,6,2,-75,-100,-100,-100,10.8,2.7,2.7,0,5.4
20G80,20,25.33626534,City Limits,37000,"Pornographs, obscene material",370,1,4,6,0,4,11,3.7,500,300,-33.3,8,2.7,10.8,16.2,10.8,10
20G80,20,25.33626534,City Limits,37000,Prostitution,40A,5,1,8,7,10,14,4.7,60,100,25,113,13.5,2.7,21.6,27,12.7
20G80,20,25.33626534,City Limits,37000,Purse-snatching,23B,5,1,3,0,2,9,3,-40,-60,-33.3,-33,13.5,2.7,8.1,5.4,8.1
20G80,20,25.33626534,City Limits,37000,Robbery,120,77,92,72,21,55,241,80.3,-6.5,-28.6,-23.6,-32,208.1,248.6,194.6,148.6,217
20G80,20,25.33626534,City Limits,37000,Sexual assault with an object,11C,0,1,2,0,1,3,1,NA,NA,-50,0,0,2.7,5.4,2.7,2.7
20G80,20,25.33626534,City Limits,37000,Shoplifting,23C,88,80,86,23,70,254,84.7,-2.3,-20.5,-18.6,-17,237.8,216.2,232.4,189.2,228.9
20G80,20,25.33626534,City Limits,37000,Simple assault,13B,276,265,279,123,285,820,273.3,1.1,3.3,2.2,4,745.9,716.2,754.1,770.3,738.6
20G80,20,25.33626534,City Limits,37000,Statutory rape,36B,0,0,0,1,1,0,0,NA,NA,NA,NA,0,0,0,2.7,0
20G80,20,25.33626534,City Limits,37000,Stolen property offenses,280,0,1,2,1,2,3,1,NA,NA,0,100,0,2.7,5.4,5.4,2.7
20G80,20,25.33626534,City Limits,37000,Theft from building,23D,51,41,37,16,41,129,43,-27.5,-19.6,10.8,-5,137.8,110.8,100,110.8,116.2
20G80,20,25.33626534,City Limits,37000,Theft from motor vehicle,23F,377,309,258,121,280,944,314.7,-31.6,-25.7,8.5,-11,1018.9,835.1,697.3,756.8,850.5
20G80,20,25.33626534,City Limits,37000,Theft of motor vehicle parts or accessory,23G,87,141,285,132,326,513,171,227.6,274.7,14.4,91,235.1,381.1,770.3,881.1,462.2
20G80,20,25.33626534,City Limits,37000,Trespass of real property,90J,0,53,69,38,82,122,40.7,NA,NA,18.8,101,0,143.2,186.5,221.6,110
20G80,20,25.33626534,City Limits,37000,Weapon law violations,520,11,15,22,9,27,48,16,100,145.5,22.7,69,29.7,40.5,59.5,73,43.2
20G80,20,25.33626534,City Limits,37000,Welfare fraud,26D,0,0,1,0,1,1,0.3,NA,NA,0,233,0,0,2.7,2.7,0.8
20G80,20,25.33626534,City Limits,37000,Wire fraud,26E,1,0,0,0,0,1,0.3,-100,-100,NA,-100,2.7,0,0,0,0.8
21I10,21,0.00549966,Hobby Airport,0,Aggravated Assault,13A,0,2,1,2,2,3,1,NA,NA,100,100,NA,NA,NA,NA,NA
21I10,21,0.00549966,Hobby Airport,0,All other larceny,23H,172,86,115,61,130,373,124.3,-33.1,-24.4,13,5,NA,NA,NA,NA,NA
21I10,21,0.00549966,Hobby Airport,0,All other offenses,90Z,0,13,40,24,53,53,17.7,NA,NA,32.5,199,NA,NA,NA,NA,NA
21I10,21,0.00549966,Hobby Airport,0,Animal Cruelty,720,0,1,0,0,0,1,0.3,NA,NA,NA,-100,NA,NA,NA,NA,NA
21I10,21,0.00549966,Hobby Airport,0,"Burglary, Breaking and Entering",220,0,1,0,0,0,1,0.3,NA,NA,NA,-100,NA,NA,NA,NA,NA
21I10,21,0.00549966,Hobby Airport,0,"Counterfeiting, forgery",250,1,2,1,0,0,4,1.3,0,-100,-100,-100,NA,NA,NA,NA,NA
21I10,21,0.00549966,Hobby Airport,0,"Credit card, ATM fraud",26B,8,1,4,0,2,13,4.3,-50,-75,-50,-53,NA,NA,NA,NA,NA
21I10,21,0.00549966,Hobby Airport,0,"Destruction, damage, vandalism",290,11,13,30,14,30,54,18,172.7,172.7,0,67,NA,NA,NA,NA,NA
21I10,21,0.00549966,Hobby Airport,0,Disorderly conduct,90C,0,9,9,5,11,18,6,NA,NA,22.2,83,NA,NA,NA,NA,NA
21I10,21,0.00549966,Hobby Airport,0,Drug equipment violations,35B,1,1,1,2,3,3,1,0,200,200,200,NA,NA,NA,NA,NA
21I10,21,0.00549966,Hobby Airport,0,"Drug, narcotic violations",35A,14,11,17,8,20,42,14,21.4,42.9,17.6,43,NA,NA,NA,NA,NA
21I10,21,0.00549966,Hobby Airport,0,Drunkenness,90E,0,4,9,3,7,13,4.3,NA,NA,-22.2,63,NA,NA,NA,NA,NA
21I10,21,0.00549966,Hobby Airport,0,Embezzlement,270,2,0,0,0,0,2,0.7,-100,-100,NA,-100,NA,NA,NA,NA,NA
21I10,21,0.00549966,Hobby Airport,0,"False pretenses, swindle",26A,5,12,18,7,19,35,11.7,260,280,5.6,62,NA,NA,NA,NA,NA
21I10,21,0.00549966,Hobby Airport,0,Human Trafficking/Commercial Sex Act,64A,1,0,1,0,1,2,0.7,0,0,0,43,NA,NA,NA,NA,NA
21I10,21,0.00549966,Hobby Airport,0,Identify theft,26F,1,2,2,1,2,5,1.7,100,100,0,18,NA,NA,NA,NA,NA
21I10,21,0.00549966,Hobby Airport,0,Impersonation,26C,1,0,0,0,0,1,0.3,-100,-100,NA,-100,NA,NA,NA,NA,NA
21I10,21,0.00549966,Hobby Airport,0,Intimidation,13C,13,16,6,6,8,35,11.7,-53.8,-38.5,33.3,-32,NA,NA,NA,NA,NA
21I10,21,0.00549966,Hobby Airport,0,Motor vehicle theft,240,0,7,20,11,20,27,9,NA,NA,0,122,NA,NA,NA,NA,NA
21I10,21,0.00549966,Hobby Airport,0,"Pornographs, obscene material",370,1,1,0,0,0,2,0.7,-100,-100,NA,-100,NA,NA,NA,NA,NA
21I10,21,0.00549966,Hobby Airport,0,Purse-snatching,23B,1,0,0,0,0,1,0.3,-100,-100,NA,-100,NA,NA,NA,NA,NA
21I10,21,0.00549966,Hobby Airport,0,Robbery,120,0,0,1,0,1,1,0.3,NA,NA,0,233,NA,NA,NA,NA,NA
21I10,21,0.00549966,Hobby Airport,0,Shoplifting,23C,3,1,3,0,1,7,2.3,0,-66.7,-66.7,-57,NA,NA,NA,NA,NA
21I10,21,0.00549966,Hobby Airport,0,Simple assault,13B,17,7,27,8,26,51,17,58.8,52.9,-3.7,53,NA,NA,NA,NA,NA
21I10,21,0.00549966,Hobby Airport,0,Theft from building,23D,53,23,30,16,33,106,35.3,-43.4,-37.7,10,-7,NA,NA,NA,NA,NA
21I10,21,0.00549966,Hobby Airport,0,Theft from motor vehicle,23F,18,15,6,2,4,39,13,-66.7,-77.8,-33.3,-69,NA,NA,NA,NA,NA
21I10,21,0.00549966,Hobby Airport,0,Theft of motor vehicle parts or accessory,23G,11,8,11,3,9,30,10,0,-18.2,-18.2,-10,NA,NA,NA,NA,NA
21I10,21,0.00549966,Hobby Airport,0,Trespass of real property,90J,0,7,3,0,2,10,3.3,NA,NA,-33.3,-39,NA,NA,NA,NA,NA
21I10,21,0.00549966,Hobby Airport,0,Weapon law violations,520,29,23,74,51,101,126,42,155.2,248.3,36.5,140,NA,NA,NA,NA,NA
21I20,21,0.01205019,Hobby Airport,0,All other larceny,23H,3,0,3,1,1,6,2,0,-66.7,-66.7,-50,NA,NA,NA,NA,NA
21I20,21,0.01205019,Hobby Airport,0,All other offenses,90Z,0,0,2,0,0,2,0.7,NA,NA,-100,-100,NA,NA,NA,NA,NA
21I20,21,0.01205019,Hobby Airport,0,"Burglary, Breaking and Entering",220,0,0,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21I20,21,0.01205019,Hobby Airport,0,"Counterfeiting, forgery",250,0,0,1,0,1,1,0.3,NA,NA,0,233,NA,NA,NA,NA,NA
21I20,21,0.01205019,Hobby Airport,0,Intimidation,13C,1,0,0,0,0,1,0.3,-100,-100,NA,-100,NA,NA,NA,NA,NA
21I20,21,0.01205019,Hobby Airport,0,Motor vehicle theft,240,0,0,3,1,4,3,1,NA,NA,33.3,300,NA,NA,NA,NA,NA
21I20,21,0.01205019,Hobby Airport,0,Simple assault,13B,0,0,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21I20,21,0.01205019,Hobby Airport,0,Theft of motor vehicle parts or accessory,23G,0,0,3,0,2,3,1,NA,NA,-33.3,100,NA,NA,NA,NA,NA
